Ticker,close,date,high,low,month,open,volume,Daily Return
M&M,1497.8,10/30/2023 5:30,1515.45,1463.2,2023-10,1502.1,2637486,-0.002862659
M&M,1458.6,10/31/2023 5:30,1497.3,1455.55,2023-10,1494.2,2555737,-0.023825458
M&M,1454.6,11/1/2023 5:30,1485,1450,2023-11,1464.9,2627536,-0.007031197
M&M,1469.7,11/2/2023 5:30,1477.5,1452.5,2023-11,1465,2091122,0.003208191
M&M,1469,11/3/2023 5:30,1488.1,1460.45,2023-11,1480,2456723,-0.007432432
M&M,1488.3,11/6/2023 5:30,1492.2,1473.55,2023-11,1481.8,1271868,0.004386557
M&M,1479.75,11/7/2023 5:30,1497,1475,2023-11,1488.25,1940908,-0.005711406
M&M,1487.4,11/8/2023 5:30,1489.4,1474,2023-11,1485.05,1342202,0.001582438
M&M,1552.05,11/9/2023 5:30,1558.7,1487.4,2023-11,1487.4,4831782,0.043465107
M&M,1524.1,11/10/2023 5:30,1551,1515.3,2023-11,1550,4872228,-0.016709677
M&M,1526.25,11/12/2023 5:30,1540,1523.35,2023-11,1540,340544,-0.008928571
M&M,1540.25,11/13/2023 5:30,1543.3,1513.05,2023-11,1526.25,1968032,0.009172809
M&M,1544.15,11/15/2023 5:30,1550.8,1533.55,2023-11,1549,2782942,-0.003131052
M&M,1569.5,11/16/2023 5:30,1583.95,1538.5,2023-11,1544.2,3224223,0.016383888
M&M,1584.55,11/17/2023 5:30,1596,1572.65,2023-11,1575,2035309,0.006063492
M&M,1552.2,11/20/2023 5:30,1589.8,1540.6,2023-11,1589.8,2918577,-0.023650774
M&M,1559.75,11/21/2023 5:30,1571.4,1549.15,2023-11,1553,2213144,0.004346426
M&M,1543.45,11/22/2023 5:30,1564.65,1535,2023-11,1560,1269475,-0.010608974
M&M,1545.85,11/23/2023 5:30,1560.95,1535.1,2023-11,1556.6,1552635,-0.006906077
M&M,1553.2,11/24/2023 5:30,1559.5,1547.5,2023-11,1549,1239270,0.002711427
M&M,1566.05,11/28/2023 5:30,1572,1542.15,2023-11,1553.2,2596766,0.008273242
M&M,1619.1,11/29/2023 5:30,1623.4,1567.25,2023-11,1576,3581220,0.027347716
M&M,1647.75,11/30/2023 5:30,1660,1613.7,2023-11,1615.05,5214960,0.020247051
M&M,1625.5,12/1/2023 5:30,1666,1621.2,2023-12,1656,2489755,-0.018417874
M&M,1656.85,12/4/2023 5:30,1675,1639.45,2023-12,1662.85,3001010,-0.003608263
M&M,1686.05,12/5/2023 5:30,1708,1640.6,2023-12,1660.9,3423953,0.015142393
M&M,1702.4,12/6/2023 5:30,1710.45,1684.15,2023-12,1688.1,2279220,0.008471062
M&M,1692.65,12/7/2023 5:30,1706,1681.65,2023-12,1703,2461051,-0.00607751
M&M,1668.55,12/8/2023 5:30,1708.15,1662.55,2023-12,1699,1942667,-0.017922307
M&M,1652.2,12/11/2023 5:30,1674.45,1647.1,2023-12,1674,2037178,-0.0130227
M&M,1635.4,12/12/2023 5:30,1670,1626.5,2023-12,1663,2051527,-0.016596512
M&M,1666.15,12/13/2023 5:30,1670.5,1629.55,2023-12,1639,2247441,0.016564979
M&M,1703.55,12/14/2023 5:30,1709.85,1671.05,2023-12,1676,3326228,0.016437947
M&M,1724.95,12/15/2023 5:30,1739.6,1698,2023-12,1727.9,3858594,-0.001707275
M&M,1710.8,12/18/2023 5:30,1731.85,1698.75,2023-12,1720,1739425,-0.005348837
M&M,1699.35,12/19/2023 5:30,1723.85,1691.3,2023-12,1720,1660221,-0.012005814
M&M,1646.95,12/20/2023 5:30,1711.95,1640.6,2023-12,1710,3047660,-0.036871345
M&M,1633.85,12/21/2023 5:30,1653.15,1620.4,2023-12,1635,3211338,-0.000703364
M&M,1634.25,12/22/2023 5:30,1652,1622.75,2023-12,1630,2751274,0.002607362
M&M,1662.25,12/26/2023 5:30,1669,1634.5,2023-12,1640.9,1203594,0.013011152
M&M,1687.95,12/27/2023 5:30,1691.8,1660.25,2023-12,1670,1793638,0.010748503
M&M,1734.45,12/28/2023 5:30,1739.95,1688.4,2023-12,1688.95,2963938,0.026939815
M&M,1729.4,12/29/2023 5:30,1758,1715,2023-12,1730,2273255,-0.000346821
M&M,1703.3,1/1/2024 5:30,1730,1699,2024-01,1729.4,1307485,-0.015091939
M&M,1656.2,1/2/2024 5:30,1705,1649.45,2024-01,1703.6,2857334,-0.027823433
M&M,1655.25,1/3/2024 5:30,1678.2,1648.05,2024-01,1672,1927812,-0.010017943
M&M,1641.7,1/4/2024 5:30,1674.45,1638.2,2024-01,1666.9,2835768,-0.015117883
M&M,1642,1/5/2024 5:30,1661.5,1636.5,2024-01,1647.95,1709313,-0.003610546
M&M,1616.15,1/8/2024 5:30,1653.4,1606.1,2024-01,1648.15,1492195,-0.019415709
M&M,1629.9,1/9/2024 5:30,1636.8,1615,2024-01,1625,2542484,0.003015385
M&M,1632.8,1/10/2024 5:30,1647.45,1621.35,2024-01,1645,1954233,-0.007416413
M&M,1628.65,1/11/2024 5:30,1651.25,1625.85,2024-01,1643.9,2228002,-0.00927672
M&M,1624.45,1/12/2024 5:30,1633.85,1601.5,2024-01,1630,3061539,-0.003404908
M&M,1635.55,1/15/2024 5:30,1640.9,1616.1,2024-01,1635,1405514,0.000336391
M&M,1620.35,1/16/2024 5:30,1640,1617.55,2024-01,1638,2236688,-0.010775336
M&M,1597.7,1/17/2024 5:30,1615,1591,2024-01,1612,2548169,-0.008870968
M&M,1617.25,1/18/2024 5:30,1623.3,1580.65,2024-01,1600,2328588,0.01078125
M&M,1655.55,1/19/2024 5:30,1659,1622.25,2024-01,1624.95,2836976,0.018831349
M&M,1622.3,1/20/2024 5:30,1673.95,1616,2024-01,1660.5,711300,-0.023005119
M&M,1595.2,1/23/2024 5:30,1647.6,1588.25,2024-01,1619,2772880,-0.014700432
M&M,1628.1,1/24/2024 5:30,1632.3,1575,2024-01,1595,2543323,0.020752351
M&M,1635.5,1/25/2024 5:30,1642.75,1603.9,2024-01,1631.6,2038472,0.002390292
M&M,1640,1/29/2024 5:30,1645,1625,2024-01,1635.5,3075670,0.002751452
M&M,1620.35,1/30/2024 5:30,1659.5,1614.45,2024-01,1649.95,2569098,-0.017939938
M&M,1651.55,1/31/2024 5:30,1658.3,1609.05,2024-01,1615.05,3154787,0.02259992
M&M,1651.15,2/1/2024 5:30,1702.6,1645.55,2024-02,1659.25,4065784,-0.004881724
M&M,1660.75,2/2/2024 5:30,1687.05,1650,2024-02,1655,3304158,0.00347432
M&M,1703.55,2/5/2024 5:30,1712.85,1665.1,2024-02,1676.7,3525423,0.016013598
M&M,1727.65,2/6/2024 5:30,1730,1706,2024-02,1710.95,2219874,0.009760659
M&M,1721,2/7/2024 5:30,1752,1715.7,2024-02,1731.45,1213661,-0.006035404
M&M,1685.9,2/8/2024 5:30,1743.9,1675.55,2024-02,1729,2550690,-0.024927704
M&M,1646.4,2/9/2024 5:30,1689.75,1628,2024-02,1686,2033950,-0.023487544
M&M,1660.45,2/12/2024 5:30,1675.05,1640.55,2024-02,1654,1197925,0.003899637
M&M,1646.75,2/13/2024 5:30,1679.4,1623.45,2024-02,1670,2075130,-0.013922156
M&M,1657.05,2/14/2024 5:30,1679.65,1623.9,2024-02,1631,4368695,0.015971796
M&M,1765.05,2/15/2024 5:30,1784.9,1668.1,2024-02,1681.05,9887134,0.04996877
M&M,1835.55,2/16/2024 5:30,1864.65,1776.85,2024-02,1788,7188957,0.02659396
M&M,1848.55,2/19/2024 5:30,1856.45,1820,2024-02,1836.05,2682236,0.006808093
M&M,1853.65,2/20/2024 5:30,1860,1820.5,2024-02,1837.4,1830562,0.008844019
M&M,1859.65,2/21/2024 5:30,1889.7,1846.7,2024-02,1849.9,4466234,0.005270555
M&M,1910.35,2/22/2024 5:30,1917,1853,2024-02,1870.95,3360123,0.02105882
M&M,1929.95,2/23/2024 5:30,1947.85,1901.1,2024-02,1926.35,3323441,0.001868819
M&M,1929.8,2/26/2024 5:30,1951,1925.2,2024-02,1935,2436063,-0.002687339
M&M,1950.6,2/27/2024 5:30,1956.95,1915.05,2024-02,1926,2821465,0.012772586
M&M,1901.65,2/28/2024 5:30,1953.15,1897.05,2024-02,1951.95,2010429,-0.025769103
M&M,1932.4,2/29/2024 5:30,1950.9,1892.55,2024-02,1902.85,5539065,0.015529338
M&M,1972.95,3/1/2024 5:30,1982.3,1930.5,2024-03,1933.6,3384932,0.020350641
M&M,1960.1,3/2/2024 5:30,1978,1957,2024-03,1978,110564,-0.009049545
M&M,1921.05,3/4/2024 5:30,1974.95,1919.05,2024-03,1967,1645331,-0.023360447
M&M,1939.25,3/5/2024 5:30,1968,1923.05,2024-03,1925,2208384,0.007402597
M&M,1970.65,3/6/2024 5:30,1979.9,1922,2024-03,1945,1673183,0.013187661
M&M,1897.55,3/7/2024 5:30,1932.15,1884.3,2024-03,1930.15,18323831,-0.016889879
M&M,1894.35,3/11/2024 5:30,1913.7,1873.3,2024-03,1913,3250782,-0.009749085
M&M,1895.15,3/12/2024 5:30,1898.35,1876.65,2024-03,1892,3186510,0.001664905
M&M,1853.7,3/13/2024 5:30,1901.4,1844.25,2024-03,1896,4270994,-0.022310127
M&M,1890.55,3/14/2024 5:30,1895.6,1844.6,2024-03,1853.7,2388133,0.019879161
M&M,1799.5,3/15/2024 5:30,1882.1,1788.8,2024-03,1875,5504948,-0.040266667
M&M,1856.05,3/18/2024 5:30,1867.4,1801.05,2024-03,1807.95,3404076,0.026604718
M&M,1843.9,3/19/2024 5:30,1865,1826.8,2024-03,1856.05,2189225,-0.00654616
M&M,1844.4,3/20/2024 5:30,1859.05,1820.55,2024-03,1851.95,1550415,-0.004076784
M&M,1865.85,3/21/2024 5:30,1875,1845,2024-03,1859.95,2072960,0.003172128
M&M,1878.8,3/22/2024 5:30,1905.45,1847.25,2024-03,1865.85,3786990,0.006940536
M&M,1863.95,3/26/2024 5:30,1917.5,1861.1,2024-03,1878.2,4092744,-0.007587051
M&M,1881.15,3/27/2024 5:30,1899.9,1855.3,2024-03,1869.9,4196597,0.006016365
M&M,1921.35,3/28/2024 5:30,1962.95,1870.35,2024-03,1881.15,3790854,0.021369907
M&M,1915.95,4/1/2024 5:30,1963.85,1891.8,2024-04,1938,2765845,-0.011377709
M&M,1971.95,4/2/2024 5:30,1977.5,1901.45,2024-04,1915.95,3431715,0.02922832
M&M,1989.3,4/3/2024 5:30,2003.3,1956.2,2024-04,1967,3615370,0.011337062
M&M,2002.7,4/4/2024 5:30,2015,1963.2,2024-04,1999,3007920,0.001850925
M&M,2013.3,4/5/2024 5:30,2027.45,1992.25,2024-04,1995.35,2767027,0.008995916
M&M,2078.1,4/8/2024 5:30,2087,2016.9,2024-04,2018,2781568,0.029781962
M&M,2090.9,4/9/2024 5:30,2098.65,2070.1,2024-04,2095,2853137,-0.001957041
M&M,2076.2,4/10/2024 5:30,2108.6,2070,2024-04,2098.45,2280814,-0.010603064
M&M,2070.95,4/12/2024 5:30,2087.5,2051.65,2024-04,2084,4008660,-0.006261996
M&M,2053.45,4/15/2024 5:30,2083.9,2035,2024-04,2055.25,2024919,-0.000875806
M&M,2031.3,4/16/2024 5:30,2073.75,2027.75,2024-04,2047.05,1981730,-0.007693999
M&M,2024.95,4/18/2024 5:30,2087,2016.5,2024-04,2031.3,3539862,-0.003126077
M&M,2082.9,4/19/2024 5:30,2087,1998.2,2024-04,2034,3253248,0.024041298
M&M,2090.65,4/22/2024 5:30,2133,2065,2024-04,2124.55,2449171,-0.01595632
M&M,2062.6,4/23/2024 5:30,2114,2056.85,2024-04,2096,2886136,-0.015935115
M&M,2058.45,4/24/2024 5:30,2090.85,2052.95,2024-04,2055,1929834,0.001678832
M&M,2096.85,4/25/2024 5:30,2113.95,2041.9,2024-04,2060,3084498,0.01788835
M&M,2044.9,4/26/2024 5:30,2103,2038.8,2024-04,2099.55,2952484,-0.026029387
M&M,2062.05,4/29/2024 5:30,2068.35,2001,2024-04,2045.5,2724604,0.008090931
M&M,2156.35,4/30/2024 5:30,2169,2073.05,2024-04,2073.05,5745143,0.04018234
M&M,2185.15,5/2/2024 5:30,2204,2165.1,2024-05,2165.1,3347541,0.009260542
M&M,2193,5/3/2024 5:30,2210,2172.35,2024-05,2210,3859227,-0.007692308
M&M,2224.95,5/6/2024 5:30,2240,2190,2024-05,2200.45,2111447,0.011134086
M&M,2191.5,5/7/2024 5:30,2236.9,2164.85,2024-05,2236,1727823,-0.01990161
M&M,2182.4,5/8/2024 5:30,2195,2160,2024-05,2191.7,1993202,-0.004243281
M&M,2212.55,5/9/2024 5:30,2256.75,2185,2024-05,2185.55,3998822,0.01235387
M&M,2193.05,5/10/2024 5:30,2231.65,2183,2024-05,2211.85,3045912,-0.008499672
M&M,2184.25,5/13/2024 5:30,2208.05,2160,2024-05,2208,2575573,-0.010756341
M&M,2269.9,5/14/2024 5:30,2280.35,2175,2024-05,2175,3830189,0.043632184
M&M,2302.3,5/15/2024 5:30,2317.15,2256,2024-05,2281.3,2569084,0.009205278
M&M,2371.75,5/16/2024 5:30,2393.9,2286.2,2024-05,2319.45,7444517,0.022548449
M&M,2514.6,5/17/2024 5:30,2557.95,2425.35,2024-05,2425.35,9796445,0.036798813
M&M,2503.7,5/18/2024 5:30,2527.95,2500.05,2024-05,2527.95,257091,-0.009592753
M&M,2522.65,5/21/2024 5:30,2536.95,2467,2024-05,2503,3747292,0.007850579
M&M,2521.05,5/22/2024 5:30,2535,2490,2024-05,2521.7,2974921,-0.000257763
M&M,2609.2,5/23/2024 5:30,2617.4,2500.25,2024-05,2520,4715263,0.035396825
M&M,2579.75,5/24/2024 5:30,2605,2572.4,2024-05,2589.8,2919241,-0.003880609
M&M,2549.1,5/27/2024 5:30,2589.75,2541,2024-05,2581.15,3328559,-0.012416946
M&M,2552.8,5/28/2024 5:30,2581.95,2548,2024-05,2550,1549203,0.001098039
M&M,2533.65,5/29/2024 5:30,2547,2500.6,2024-05,2510.25,2720451,0.009321781
M&M,2493.5,5/30/2024 5:30,2531.45,2478,2024-05,2518,3367101,-0.009729944
M&M,2506.25,5/31/2024 5:30,2569.2,2495.15,2024-05,2517.75,8769724,-0.00456757
M&M,2634,6/3/2024 5:30,2654.35,2570.4,2024-06,2575.05,2701157,0.022892759
M&M,2572.9,6/4/2024 5:30,2639,2448.2,2024-06,2634.25,6372249,-0.023289361
M&M,2740.95,6/5/2024 5:30,2753.7,2571.8,2024-06,2572.9,4242881,0.065315403
M&M,2699.85,6/6/2024 5:30,2761.9,2670.9,2024-06,2745,4992660,-0.016448087
M&M,2857.45,6/7/2024 5:30,2867.6,2668.35,2024-06,2668.35,6447821,0.070867765
M&M,2807.55,6/10/2024 5:30,2886,2800,2024-06,2861,2021106,-0.018682279
M&M,2835.55,6/11/2024 5:30,2855,2813.4,2024-06,2821,2298974,0.005157745
M&M,2787.55,6/12/2024 5:30,2848.6,2782.05,2024-06,2835.55,2580846,-0.016927933
M&M,2861.7,6/13/2024 5:30,2879.1,2788.65,2024-06,2850,2492637,0.004105263
M&M,2928.6,6/14/2024 5:30,2946,2865,2024-06,2875,3515019,0.018643478
M&M,2961.9,6/18/2024 5:30,3013.5,2956.65,2024-06,2965,4887512,-0.001045531
M&M,2933.85,6/19/2024 5:30,2977,2926.45,2024-06,2975,3512298,-0.013831933
M&M,2871.2,6/20/2024 5:30,2954.75,2857.3,2024-06,2945.05,4024418,-0.025075975
M&M,2839.95,6/21/2024 5:30,2920.9,2825.05,2024-06,2884.75,8400461,-0.015529942
M&M,2915.8,6/24/2024 5:30,2923.95,2813.05,2024-06,2836.5,2699784,0.027956989
M&M,2909.4,6/25/2024 5:30,2947,2891.05,2024-06,2921.2,1910886,-0.004039436
M&M,2851.5,6/26/2024 5:30,2912.95,2844.6,2024-06,2907.05,3282318,-0.019108718
M&M,2888.95,6/27/2024 5:30,2905,2793.05,2024-06,2842,6900180,0.016520056
M&M,2866.65,6/28/2024 5:30,2896,2855,2024-06,2855,2548169,0.00408056
M&M,2875.85,7/1/2024 5:30,2894.05,2838.25,2024-07,2841,1718501,0.012266807
M&M,2865.15,7/2/2024 5:30,2891,2850,2024-07,2890.2,1507890,-0.00866722
M&M,2877.95,7/3/2024 5:30,2895,2865.1,2024-07,2871,1019710,0.002420759
M&M,2902.8,7/4/2024 5:30,2922,2885.05,2024-07,2890,1502213,0.004429066
M&M,2880.6,7/5/2024 5:30,2886,2840,2024-07,2886,1966103,-0.001871102
M&M,2851.35,7/8/2024 5:30,2918.6,2847.5,2024-07,2880.6,1631998,-0.010154135
M&M,2925.5,7/9/2024 5:30,2940,2837.25,2024-07,2855.35,2902129,0.024567916
M&M,2732,7/10/2024 5:30,2930,2697.9,2024-07,2930,14481615,-0.067576792
M&M,2698.05,7/11/2024 5:30,2757.95,2691,2024-07,2757.95,4314565,-0.02171903
M&M,2703.95,7/12/2024 5:30,2722.3,2687.15,2024-07,2689.65,3398732,0.005316677
M&M,2731.05,7/15/2024 5:30,2739,2708.1,2024-07,2722.85,2017720,0.00301155
M&M,2756.75,7/16/2024 5:30,2766.85,2740,2024-07,2754.95,1925983,0.000653369
M&M,2819.45,7/18/2024 5:30,2825.95,2736.5,2024-07,2756,4122844,0.023022496
M&M,2749.3,7/19/2024 5:30,2819.95,2743,2024-07,2819.95,2042568,-0.025053636
M&M,2804.75,7/22/2024 5:30,2819,2725,2024-07,2751.05,2208103,0.01951982
M&M,2821.35,7/23/2024 5:30,2854.5,2743.4,2024-07,2824,2572524,-0.000938385
M&M,2805.5,7/24/2024 5:30,2830.4,2763.65,2024-07,2823,2276082,-0.006199079
M&M,2811.4,7/25/2024 5:30,2827,2781.8,2024-07,2799.8,1857122,0.004143153
M&M,2887.8,7/26/2024 5:30,2897.4,2790,2024-07,2821.6,2352661,0.023461866
M&M,2933,7/29/2024 5:30,2945,2875.5,2024-07,2900,2388937,0.01137931
M&M,2922.1,7/30/2024 5:30,2950,2904.6,2024-07,2945,2290006,-0.007775891
M&M,2907.8,7/31/2024 5:30,2979.6,2872.95,2024-07,2937,4238740,-0.009942118
M&M,2828.4,8/1/2024 5:30,2926.5,2820.1,2024-08,2926.5,4971708,-0.033521271
M&M,2749.65,8/2/2024 5:30,2810.3,2733.85,2024-08,2810.3,3041513,-0.021581326
M&M,2678.95,8/5/2024 5:30,2729.2,2635.8,2024-08,2679.65,3731770,-0.000261228
M&M,2632.95,8/6/2024 5:30,2748.75,2625.7,2024-08,2688.3,3069277,-0.02058922
M&M,2680.85,8/7/2024 5:30,2704.75,2661,2024-08,2697.5,2479171,-0.006172382
M&M,2682.95,8/8/2024 5:30,2716.5,2656.5,2024-08,2660.5,2673182,0.008438263
M&M,2749.15,8/9/2024 5:30,2765,2705,2024-08,2734,2279076,0.005541331
M&M,2717.65,8/12/2024 5:30,2757,2708.7,2024-08,2749.15,2321474,-0.011458087
M&M,2718.05,8/13/2024 5:30,2738.65,2704.1,2024-08,2718.1,1292521,-1.83952E-05
M&M,2745.25,8/14/2024 5:30,2771.95,2715.3,2024-08,2728.8,2609359,0.006028291
M&M,2840.45,8/16/2024 5:30,2845.05,2776.15,2024-08,2789,4376092,0.018447472
M&M,2765.15,8/19/2024 5:30,2859.9,2760,2024-08,2859.9,2500718,-0.033130529
M&M,2771.3,8/20/2024 5:30,2783.2,2748.5,2024-08,2779.75,1762399,-0.003039842
M&M,2769.4,8/21/2024 5:30,2780.95,2755,2024-08,2774,1497501,-0.001658255
M&M,2732.95,8/22/2024 5:30,2775.75,2724.05,2024-08,2771.1,2346622,-0.013767096
M&M,2759,8/23/2024 5:30,2769,2725.3,2024-08,2732.95,1943539,0.009531825
M&M,2793.1,8/26/2024 5:30,2799,2753.1,2024-08,2764.95,2765969,0.010181016
M&M,2780.8,8/27/2024 5:30,2800,2773.95,2024-08,2797.95,1604159,-0.006129488
M&M,2798,8/28/2024 5:30,2827,2780.8,2024-08,2781.9,1851275,0.005787411
M&M,2757.6,8/29/2024 5:30,2801.65,2741.65,2024-08,2789.35,2237121,-0.01138258
M&M,2805.4,8/30/2024 5:30,2821.55,2765,2024-08,2780,4895220,0.009136691
M&M,2777,9/2/2024 5:30,2848.8,2756.5,2024-09,2848.8,2270687,-0.025203594
M&M,2784.85,9/3/2024 5:30,2798.1,2772.6,2024-09,2780,1592710,0.001744604
M&M,2749.6,9/4/2024 5:30,2779.9,2731.1,2024-09,2761,1697000,-0.004128939
M&M,2723.1,9/5/2024 5:30,2760,2711.9,2024-09,2756.2,2360312,-0.012009288
M&M,2698.1,9/6/2024 5:30,2738.9,2680.1,2024-09,2723,2835519,-0.009144326
M&M,2708.85,9/9/2024 5:30,2714.3,2660.05,2024-09,2688.15,1269082,0.007700463
M&M,2690,9/10/2024 5:30,2715,2677,2024-09,2691.25,2034126,-0.000464468
M&M,2654.25,9/11/2024 5:30,2708,2644.1,2024-09,2681.5,2034245,-0.010162223
M&M,2740.9,9/12/2024 5:30,2751.6,2635.6,2024-09,2665,3730285,0.0284803
M&M,2739.1,9/13/2024 5:30,2758.55,2711.75,2024-09,2755,2102332,-0.005771325
M&M,2757.4,9/16/2024 5:30,2784.3,2732.05,2024-09,2740.2,1234752,0.006276914
M&M,2787.65,9/17/2024 5:30,2793.5,2745.3,2024-09,2765,1387175,0.008191682
M&M,2808.2,9/18/2024 5:30,2848,2777.65,2024-09,2781.5,2526756,0.009599137
M&M,2797.5,9/19/2024 5:30,2852,2792.2,2024-09,2812,2807727,-0.005156472
M&M,2950.85,9/20/2024 5:30,2960,2798.5,2024-09,2798.7,12492909,0.054364526
M&M,3049.8,9/23/2024 5:30,3056.9,2956.15,2024-09,2962.75,3925490,0.029381487
M&M,3074.3,9/24/2024 5:30,3098.55,3020,2024-09,3020,3697722,0.017980132
M&M,3091.05,9/25/2024 5:30,3149,3034.55,2024-09,3045,4218815,0.015123153
M&M,3181.1,9/26/2024 5:30,3197.2,3045.65,2024-09,3072,4753617,0.035514323
M&M,3183.65,9/27/2024 5:30,3222.1,3152.55,2024-09,3171,6803795,0.003989278
M&M,3094.9,9/30/2024 5:30,3179,3087,2024-09,3163.15,3554400,-0.021576593
M&M,3165.5,10/1/2024 5:30,3185.45,3095.8,2024-10,3105.5,4028211,0.01932056
M&M,3129.85,10/3/2024 5:30,3171,3072.45,2024-10,3085,3237011,0.014538088
M&M,3017.45,10/4/2024 5:30,3157.6,3009.5,2024-10,3127.05,4281562,-0.035049008
M&M,3060.2,10/7/2024 5:30,3066.95,2982.9,2024-10,3028,2732276,0.010634082
M&M,3165.85,10/8/2024 5:30,3176.9,3066,2024-10,3074,6060165,0.029879636
M&M,3153,10/9/2024 5:30,3204.3,3145,2024-10,3164.8,2432656,-0.003728514
M&M,3194.3,10/10/2024 5:30,3220.3,3155,2024-10,3156,2507231,0.012135615
M&M,3134.35,10/11/2024 5:30,3210.5,3121,2024-10,3200,1652856,-0.020515625
M&M,3154.9,10/14/2024 5:30,3174,3115,2024-10,3151,2425178,0.001237702
M&M,3155.8,10/15/2024 5:30,3192.95,3086.55,2024-10,3177,2245701,-0.006672962
M&M,3068,10/16/2024 5:30,3147.9,3052.15,2024-10,3138,1972106,-0.022307202
M&M,2964.6,10/17/2024 5:30,3065.3,2952.2,2024-10,3055,3622197,-0.029590835
M&M,2964.25,10/18/2024 5:30,2988.85,2914.7,2024-10,2945.35,3407751,0.006416894
M&M,2998.2,10/21/2024 5:30,3001.4,2892.9,2024-10,2959.75,5059952,0.012990962
M&M,2887.2,10/22/2024 5:30,3008.95,2878.2,2024-10,3005,4195638,-0.039201331
M&M,2793.5,10/23/2024 5:30,2924.9,2781.25,2024-10,2876.15,7913897,-0.028736332
M&M,2826.35,10/24/2024 5:30,2842.2,2763,2024-10,2763,3992102,0.022927977
M&M,2720.85,10/25/2024 5:30,2825.05,2679.3,2024-10,2825,4532596,-0.036867257
M&M,2781,10/28/2024 5:30,2834.9,2713.9,2024-10,2730,2813985,0.018681319
M&M,2746.9,10/29/2024 5:30,2797.95,2702.55,2024-10,2762,3156567,-0.005467053
M&M,2707.7,10/30/2024 5:30,2755.85,2669.05,2024-10,2689.25,5677865,0.006860649
M&M,2728.55,10/31/2024 5:30,2752,2671.6,2024-10,2707.7,3833325,0.007700262
M&M,2817.65,11/1/2024 5:30,2840.9,2780,2024-11,2780,1061709,0.013543165
M&M,2883.95,11/4/2024 5:30,2971.75,2804.5,2024-11,2804.5,7559263,0.02832947
M&M,2899.45,11/5/2024 5:30,2908,2822.1,2024-11,2875.5,3562624,0.008328986
M&M,2934.55,11/6/2024 5:30,2953.8,2885.4,2024-11,2910,2902347,0.008436426
M&M,2891.35,11/7/2024 5:30,2972.55,2857.95,2024-11,2971.75,4251557,-0.027054766
M&M,2974.9,11/8/2024 5:30,2990.95,2851.25,2024-11,2910,4455563,0.022302405
M&M,2930.6,11/11/2024 5:30,3009.6,2889.05,2024-11,2962.35,2628672,-0.010717842
M&M,2898.55,11/12/2024 5:30,2945.9,2880,2024-11,2931.2,2414528,-0.011138783
M&M,2798.95,11/13/2024 5:30,2895,2782.9,2024-11,2876,3949602,-0.026790682
M&M,2807.2,11/14/2024 5:30,2842.4,2736.25,2024-11,2815,2478112,-0.00277087
M&M,2846.9,11/18/2024 5:30,2874.7,2800.05,2024-11,2844,2405351,0.001019691
M&M,2948.95,11/19/2024 5:30,2998,2845,2024-11,2845,5230405,0.036537786
M&M,2936.25,11/21/2024 5:30,2974,2918,2024-11,2962.5,3821808,-0.008860759
M&M,3012.95,11/22/2024 5:30,3063.5,2896.7,2024-11,2944,4827125,0.023420516
MARUTI,10346.9,10/3/2023 5:30,10709.8,10303.3,2023-10,10709.8,623006,-0.033884853
MARUTI,10129.8,10/4/2023 5:30,10283.9,10090,2023-10,10283.9,407793,-0.014984588
MARUTI,10210.2,10/5/2023 5:30,10271,10109,2023-10,10182,377196,0.002769593
MARUTI,10302,10/6/2023 5:30,10333,10260,2023-10,10283,335700,0.00184771
MARUTI,10244.8,10/9/2023 5:30,10334.4,10184,2023-10,10250,230083,-0.000507317
MARUTI,10375,10/10/2023 5:30,10417,10270.1,2023-10,10290,348342,0.008260447
MARUTI,10412.1,10/11/2023 5:30,10440,10340,2023-10,10350,193526,0.006
MARUTI,10580.9,10/12/2023 5:30,10624.5,10420.2,2023-10,10460,569237,0.011558317
MARUTI,10727.5,10/13/2023 5:30,10745,10529.8,2023-10,10534,625954,0.018369091
MARUTI,10704.5,10/16/2023 5:30,10810.8,10665,2023-10,10730,304196,-0.002376514
MARUTI,10750.8,10/17/2023 5:30,10797.8,10565.3,2023-10,10730,474718,0.00193849
MARUTI,10788.5,10/18/2023 5:30,10809.8,10711,2023-10,10755,267435,0.00311483
MARUTI,10771.7,10/19/2023 5:30,10798.7,10700,2023-10,10700,286284,0.006700935
MARUTI,10725.7,10/20/2023 5:30,10799,10695.7,2023-10,10763.1,232512,-0.003474835
MARUTI,10553.7,10/23/2023 5:30,10724.7,10530.5,2023-10,10681,227925,-0.01191836
MARUTI,10588.8,10/25/2023 5:30,10647.5,10501.6,2023-10,10520,401105,0.006539924
MARUTI,10424.2,10/26/2023 5:30,10594,10392.5,2023-10,10539,506129,-0.010892874
MARUTI,10560.7,10/27/2023 5:30,10845,10440,2023-10,10440,1116713,0.011561303
MARUTI,10397.7,10/30/2023 5:30,10700,10245,2023-10,10700,991168,-0.028252336
MARUTI,10392.3,10/31/2023 5:30,10490,10321,2023-10,10490,439996,-0.009313632
MARUTI,10227.8,11/1/2023 5:30,10422.2,10188.7,2023-11,10390.1,699116,-0.015620639
MARUTI,10303.6,11/2/2023 5:30,10345,10201,2023-11,10290.3,569194,0.001292479
MARUTI,10276.3,11/3/2023 5:30,10370,10241,2023-11,10318,517582,-0.004041481
